,Unnamed: 0,country,year,life_expectancy
795,2586,Venezuela,1803,32.2
796,2587,West Bank and Gaza,1803,32.1
797,2589,Western Sahara,1803,34.75
798,2590,Vietnam,1803,32.0
799,2591,Virgin Islands (U.S.),1803,33.4
800,2594,Yemen,1803,23.39
801,2596,Zambia,1803,32.6
802,2597,Zimbabwe,1803,33.7
803,2599,South Sudan,1803,26.67
804,3121,Afghanistan,1804,28.17
805,3123,Albania,1804,35.4
806,3124,Algeria,1804,28.82
807,3127,Angola,1804,26.98
808,3129,Antigua and Barbuda,1804,33.54
809,3130,Argentina,1804,33.2
810,3131,Armenia,1804,34.0
811,3132,Aruba,1804,34.42
812,3133,Australia,1804,34.05
813,3134,Austria,1804,34.4
814,3135,Azerbaijan,1804,29.17
815,3136,Bahamas,1804,35.18
816,3137,Bahrain,1804,30.3
817,3138,Bangladesh,1804,25.5
818,3139,Barbados,1804,32.12
819,3140,Belarus,1804,36.2
820,3141,Belgium,1804,40.03
821,3142,Belize,1804,26.5
822,3143,Benin,1804,31.0
823,3145,Bhutan,1804,28.8
824,3146,Bolivia,1804,33.0
825,3147,Bosnia and Herzegovina,1804,35.1
826,3148,Botswana,1804,33.6
827,3149,Brazil,1804,32.0
828,3151,Brunei,1804,29.2
829,3152,Bulgaria,1804,35.98
830,3153,Burkina Faso,1804,29.2
831,3154,Burundi,1804,31.5
832,3155,Cambodia,1804,35.0
833,3156,Cameroon,1804,28.75
834,3157,Canada,1804,39.01
835,3158,Cape Verde,1804,33.8
836,3160,Central African Republic,1804,30.0
837,3161,Chad,1804,30.9
838,3163,Chile,1804,32.0
839,3164,China,1804,32.0
840,3167,Colombia,1804,32.0
841,3168,Comoros,1804,32.1
842,3169,"Congo, Dem. Rep.",1804,31.6
843,3170,"Congo, Rep.",1804,32.7
844,3172,Costa Rica,1804,30.21
845,3173,Cote d'Ivoire,1804,31.16
846,3174,Croatia,1804,36.1
847,3175,Cuba,1804,32.7
848,3176,Cyprus,1804,38.5
849,3177,Czech Republic,1804,34.95
850,3179,Denmark,1804,42.83
851,3180,Djibouti,1804,29.9
852,3182,Dominican Republic,1804,29.9
853,3184,Ecuador,1804,32.9
854,3185,Egypt,1804,33.0
855,3186,El Salvador,1804,28.7
856,3187,Equatorial Guinea,1804,29.8
857,3188,Eritrea,1804,30.2
858,3190,Estonia,1804,34.37
859,3191,Ethiopia,1804,29.7
860,3194,Fiji,1804,26.1
861,3195,Finland,1804,35.91
862,3196,France,1804,29.38
863,3197,French Guiana,1804,30.5
864,3198,French Polynesia,1804,25.6
865,3199,Gabon,1804,30.6
866,3200,Gambia,1804,28.8
867,3201,Georgia,1804,31.87
868,3202,Germany,1804,38.37
869,3203,Ghana,1804,28.0
870,3205,Greece,1804,36.6
871,3206,Greenland,1804,33.87
872,3207,Grenada,1804,31.4
873,3208,Guadeloupe,1804,27.66
874,3209,Guam,1804,27.5
875,3210,Guatemala,1804,25.8
876,3212,Guinea,1804,29.54
877,3213,Guinea-Bissau,1804,32.0
878,3214,Guyana,1804,31.12
879,3215,Haiti,1804,29.0
880,3217,Honduras,1804,33.9
881,3218,"Hong Kong, China",1804,34.9
882,3219,Hungary,1804,36.0
883,3220,Iceland,1804,24.76
884,3221,India,1804,23.5
885,3222,Indonesia,1804,30.0
886,3223,Iran,1804,25.6
887,3224,Iraq,1804,31.2
888,3225,Ireland,1804,38.3
889,3227,Israel,1804,32.0
890,3228,Italy,1804,29.69
891,3229,Jamaica,1804,34.2
892,3230,Japan,1804,36.4
893,3232,Jordan,1804,31.7
894,3233,Kazakhstan,1804,26.2
895,3234,Kenya,1804,25.5
896,3235,Kiribati,1804,24.9
897,3236,North Korea,1804,26.0
898,3237,South Korea,1804,25.8
899,3240,Kuwait,1804,26.0
900,3241,Kyrgyz Republic,1804,23.94
901,3242,Lao,1804,31.9
902,3243,Latvia,1804,33.0
903,3244,Lebanon,1804,29.7
904,3245,Lesotho,1804,32.8
905,3246,Liberia,1804,31.1
906,3247,Libya,1804,33.1
907,3249,Lithuania,1804,28.9
908,3250,Luxembourg,1804,36.9
909,3251,"Macao, China",1804,34.7
910,3252,"Macedonia, FYR",1804,36.1
911,3253,Madagascar,1804,30.5
912,3254,Malawi,1804,30.3
913,3255,Malaysia,1804,30.6
914,3256,Maldives,1804,32.65
915,3257,Mali,1804,26.41
916,3258,Malta,1804,28.7
917,3260,Martinique,1804,30.15
918,3261,Mauritania,1804,32.0
919,3262,Mauritius,1804,28.7
920,3263,Mayotte,1804,32.5
921,3264,Mexico,1804,26.9
922,3265,"Micronesia, Fed. Sts.",1804,26.7
923,3266,Moldova,1804,33.15
924,3268,Mongolia,1804,31.8
925,3269,Montenegro,1804,35.4
926,3271,Morocco,1804,33.1
927,3272,Mozambique,1804,30.28
928,3273,Myanmar,1804,30.8
929,3274,Namibia,1804,32.4
930,3276,Nepal,1804,32.8
931,3277,Netherlands,1804,39.86
932,3278,Netherlands Antilles,1804,34.41
933,3279,New Caledonia,1804,26.0
934,3280,New Zealand,1804,34.05
935,3282,Nicaragua,1804,25.4
936,3283,Niger,1804,30.8
937,3284,Nigeria,1804,30.4
938,3289,Norway,1804,40.52
939,3290,Oman,1804,32.3
940,3291,Pakistan,1804,25.8
941,3293,Panama,1804,32.9
942,3294,Papua New Guinea,1804,31.5
943,3295,Paraguay,1804,35.5
944,3296,Peru,1804,35.7
945,3297,Philippines,1804,30.9
946,3299,Poland,1804,35.9
947,3300,Portugal,1804,35.6
948,3301,Puerto Rico,1804,30.43
949,3302,Qatar,1804,30.8
950,3303,Reunion,1804,33.0
951,3304,Romania,1804,35.7
952,3305,Russia,1804,29.57
953,3306,Rwanda,1804,31.8
954,3310,St. Lucia,1804,28.01
955,3312,St. Vincent and the Grenadines,1804,25.99
956,3314,Samoa,1804,25.4
957,3316,Sao Tome and Principe,1804,31.0
958,3317,Saudi Arabia,1804,32.1
959,3318,Senegal,1804,25.2
960,3319,Serbia,1804,35.5
961,3322,Seychelles,1804,37.0
962,3323,Sierra Leone,1804,25.1
963,3324,Singapore,1804,29.1
964,3325,Slovak Republic,1804,36.4
965,3326,Slovenia,1804,36.6
966,3327,Solomon Islands,1804,25.1
967,3328,Somalia,1804,29.4
968,3330,South Africa,1804,33.5
969,3332,Spain,1804,29.5
970,3333,Sri Lanka,1804,32.6
971,3334,Sudan,1804,31.4
972,3335,Suriname,1804,32.9
973,3337,Swaziland,1804,32.3
974,3338,Sweden,1804,39.7
975,3339,Switzerland,1804,38.0
976,3340,Syria,1804,31.1
977,3341,Taiwan,1804,28.3
978,3342,Tajikistan,1804,24.24
979,3343,Tanzania,1804,32.2
980,3344,Thailand,1804,30.4
981,3345,Timor-Leste,1804,28.95
982,3346,Togo,1804,31.3
983,3348,Tonga,1804,28.2
984,3350,Trinidad and Tobago,1804,32.9
985,3351,Tunisia,1804,28.8
986,3352,Turkey,1804,35.0
987,3353,Turkmenistan,1804,24.0
988,3356,Uganda,1804,25.3
989,3357,Ukraine,1804,36.6
990,3358,United Arab Emirates,1804,30.7
991,3359,United Kingdom,1804,41.44
992,3360,United States,1804,39.41
993,3361,Uruguay,1804,32.9
994,3363,Uzbekistan,1804,26.93
995,3365,Vanuatu,1804,24.3
996,3366,Venezuela,1804,32.2
997,3367,West Bank and Gaza,1804,32.1
998,3369,Western Sahara,1804,34.75
999,3370,Vietnam,1804,32.0
1000,3371,Virgin Islands (U.S.),1804,33.4
1001,3374,Yemen,1804,23.39
1002,3376,Zambia,1804,32.6
1003,3377,Zimbabwe,1804,33.7
1004,3379,South Sudan,1804,26.67
1005,3901,Afghanistan,1805,28.16
1006,3903,Albania,1805,35.4
1007,3904,Algeria,1805,28.82
1008,3907,Angola,1805,26.98
1009,3909,Antigua and Barbuda,1805,33.54
1010,3910,Argentina,1805,33.2
1011,3911,Armenia,1805,34.0
1012,3912,Aruba,1805,34.42
1013,3913,Australia,1805,34.05
1014,3914,Austria,1805,34.4
1015,3915,Azerbaijan,1805,29.17
1016,3916,Bahamas,1805,35.18
1017,3917,Bahrain,1805,30.3
1018,3918,Bangladesh,1805,25.5
1019,3919,Barbados,1805,32.12
1020,3920,Belarus,1805,36.2
1021,3921,Belgium,1805,40.04
1022,3922,Belize,1805,26.5
1023,3923,Benin,1805,31.0
1024,3925,Bhutan,1805,28.8
1025,3926,Bolivia,1805,33.0
1026,3927,Bosnia and Herzegovina,1805,35.1
1027,3928,Botswana,1805,33.6
1028,3929,Brazil,1805,32.0
1029,3931,Brunei,1805,29.2
1030,3932,Bulgaria,1805,36.02
1031,3933,Burkina Faso,1805,29.2
1032,3934,Burundi,1805,31.5
1033,3935,Cambodia,1805,35.0
1034,3936,Cameroon,1805,28.75
1035,3937,Canada,1805,39.01
1036,3938,Cape Verde,1805,33.8
1037,3940,Central African Republic,1805,30.0
1038,3941,Chad,1805,30.9
1039,3943,Chile,1805,32.0
1040,3944,China,1805,32.0
1041,3947,Colombia,1805,32.0
1042,3948,Comoros,1805,32.1
1043,3949,"Congo, Dem. Rep.",1805,31.6
1044,3950,"Congo, Rep.",1805,32.7
1045,3952,Costa Rica,1805,30.21
1046,3953,Cote d'Ivoire,1805,31.16
1047,3954,Croatia,1805,36.1
1048,3955,Cuba,1805,32.86
1049,3956,Cyprus,1805,38.5
1050,3957,Czech Republic,1805,34.95
1051,3959,Denmark,1805,43.02
1052,3960,Djibouti,1805,29.9
1053,3962,Dominican Republic,1805,29.9
1054,3964,Ecuador,1805,32.9
1055,3965,Egypt,1805,33.0
1056,3966,El Salvador,1805,28.7
1057,3967,Equatorial Guinea,1805,29.8
1058,3968,Eritrea,1805,30.2
1059,3970,Estonia,1805,33.93
1060,3971,Ethiopia,1805,29.7
1061,3974,Fiji,1805,26.1
1062,3975,Finland,1805,39.8
1063,3976,France,1805,34.88
1064,3977,French Guiana,1805,30.5
1065,3978,French Polynesia,1805,25.6
1066,3979,Gabon,1805,30.6
1067,3980,Gambia,1805,28.8
1068,3981,Georgia,1805,31.87
1069,3982,Germany,1805,38.37
1070,3983,Ghana,1805,28.0
1071,3985,Greece,1805,36.6
1072,3986,Greenland,1805,33.87
1073,3987,Grenada,1805,31.4
1074,3988,Guadeloupe,1805,27.66
1075,3989,Guam,1805,27.5
1076,3990,Guatemala,1805,25.8
1077,3992,Guinea,1805,29.55
1078,3993,Guinea-Bissau,1805,32.0
1079,3994,Guyana,1805,31.12
1080,3995,Haiti,1805,29.0
1081,3997,Honduras,1805,33.9
1082,3998,"Hong Kong, China",1805,34.9
1083,3999,Hungary,1805,36.0
1084,4000,Iceland,1805,30.85
1085,4001,India,1805,25.44
1086,4002,Indonesia,1805,30.0
1087,4003,Iran,1805,25.6
1088,4004,Iraq,1805,31.2
1089,4005,Ireland,1805,38.3
1090,4007,Israel,1805,32.0
1091,4008,Italy,1805,29.69
1092,4009,Jamaica,1805,34.2
1093,4010,Japan,1805,36.4
1094,4012,Jordan,1805,31.7
1095,4013,Kazakhstan,1805,26.2
1096,4014,Kenya,1805,25.5
1097,4015,Kiribati,1805,24.9
1098,4016,North Korea,1805,26.0
1099,4017,South Korea,1805,25.8
1100,4020,Kuwait,1805,26.0
1101,4021,Kyrgyz Republic,1805,23.94
1102,4022,Lao,1805,31.9
1103,4023,Latvia,1805,33.0
1104,4024,Lebanon,1805,29.7
1105,4025,Lesotho,1805,32.8
1106,4026,Liberia,1805,31.1
1107,4027,Libya,1805,33.1
1108,4029,Lithuania,1805,28.9
1109,4030,Luxembourg,1805,36.9
1110,4031,"Macao, China",1805,34.7
1111,4032,"Macedonia, FYR",1805,36.1
1112,4033,Madagascar,1805,30.5
1113,4034,Malawi,1805,30.3
1114,4035,Malaysia,1805,30.6
1115,4036,Maldives,1805,32.65
1116,4037,Mali,1805,26.41
1117,4038,Malta,1805,28.7
1118,4040,Martinique,1805,30.15
1119,4041,Mauritania,1805,32.0
1120,4042,Mauritius,1805,28.7
1121,4043,Mayotte,1805,32.5
1122,4044,Mexico,1805,26.9
1123,4045,"Micronesia, Fed. Sts.",1805,26.7
1124,4046,Moldova,1805,33.15
1125,4048,Mongolia,1805,31.8
1126,4049,Montenegro,1805,35.4
1127,4051,Morocco,1805,33.1
1128,4052,Mozambique,1805,30.28
1129,4053,Myanmar,1805,30.8
1130,4054,Namibia,1805,32.4
1131,4056,Nepal,1805,32.8
1132,4057,Netherlands,1805,39.86
1133,4058,Netherlands Antilles,1805,34.41
1134,4059,New Caledonia,1805,26.0
1135,4060,New Zealand,1805,34.05
1136,4062,Nicaragua,1805,25.4
1137,4063,Niger,1805,30.8
1138,4064,Nigeria,1805,30.4
1139,4069,Norway,1805,44.27
1140,4070,Oman,1805,32.3
1141,4071,Pakistan,1805,25.8
1142,4073,Panama,1805,32.9
1143,4074,Papua New Guinea,1805,31.5
1144,4075,Paraguay,1805,35.5
1145,4076,Peru,1805,35.7
1146,4077,Philippines,1805,30.9
1147,4079,Poland,1805,35.9
1148,4080,Portugal,1805,35.6
1149,4081,Puerto Rico,1805,30.43
1150,4082,Qatar,1805,30.8
1151,4083,Reunion,1805,33.0
1152,4084,Romania,1805,35.7
1153,4085,Russia,1805,29.57
1154,4086,Rwanda,1805,31.8
1155,4090,St. Lucia,1805,28.01
1156,4092,St. Vincent and the Grenadines,1805,25.99
1157,4094,Samoa,1805,25.4
1158,4096,Sao Tome and Principe,1805,31.0
1159,4097,Saudi Arabia,1805,32.1
1160,4098,Senegal,1805,25.2
1161,4099,Serbia,1805,35.5
1162,4102,Seychelles,1805,37.0
1163,4103,Sierra Leone,1805,25.1
1164,4104,Singapore,1805,29.1
1165,4105,Slovak Republic,1805,36.4
1166,4106,Slovenia,1805,36.6
1167,4107,Solomon Islands,1805,25.1
1168,4108,Somalia,1805,29.4
1169,4110,South Africa,1805,33.5
1170,4112,Spain,1805,29.5
1171,4113,Sri Lanka,1805,32.6
1172,4114,Sudan,1805,31.4
1173,4115,Suriname,1805,32.9
1174,4117,Swaziland,1805,32.3
1175,4118,Sweden,1805,41.05
1176,4119,Switzerland,1805,38.0
1177,4120,Syria,1805,31.1
1178,4121,Taiwan,1805,28.3
1179,4122,Tajikistan,1805,24.24
1180,4123,Tanzania,1805,32.2
1181,4124,Thailand,1805,30.4
1182,4125,Timor-Leste,1805,28.95
1183,4126,Togo,1805,31.3
1184,4128,Tonga,1805,28.2
1185,4130,Trinidad and Tobago,1805,32.9
1186,4131,Tunisia,1805,28.8
1187,4132,Turkey,1805,35.0
1188,4133,Turkmenistan,1805,24.0
1189,4136,Uganda,1805,25.3
1190,4137,Ukraine,1805,36.6
1191,4138,United Arab Emirates,1805,30.7
1192,4139,United Kingdom,1805,42.32
1193,4140,United States,1805,39.41
1194,4141,Uruguay,1805,32.9
1195,4143,Uzbekistan,1805,26.93
1196,4145,Vanuatu,1805,24.3
1197,4146,Venezuela,1805,32.2
1198,4147,West Bank and Gaza,1805,32.1
1199,4149,Western Sahara,1805,34.75
1200,4150,Vietnam,1805,32.0
1201,4151,Virgin Islands (U.S.),1805,33.4
1202,4154,Yemen,1805,23.39
1203,4156,Zambia,1805,32.6
1204,4157,Zimbabwe,1805,33.7
1205,4159,South Sudan,1805,26.67
1206,4681,Afghanistan,1806,28.15
1207,4683,Albania,1806,35.4
1208,4684,Algeria,1806,28.82
1209,4687,Angola,1806,26.98
1210,4689,Antigua and Barbuda,1806,33.54
1211,4690,Argentina,1806,33.2
1212,4691,Armenia,1806,34.0
1213,4692,Aruba,1806,34.42
1214,4693,Australia,1806,34.05
1215,4694,Austria,1806,34.4
1216,4695,Azerbaijan,1806,29.17
1217,4696,Bahamas,1806,35.18
1218,4697,Bahrain,1806,30.3
1219,4698,Bangladesh,1806,25.5
1220,4699,Barbados,1806,32.12
1221,4700,Belarus,1806,36.2
1222,4701,Belgium,1806,40.05
1223,4702,Belize,1806,26.5
1224,4703,Benin,1806,31.0
1225,4705,Bhutan,1806,28.8
1226,4706,Bolivia,1806,33.0
1227,4707,Bosnia and Herzegovina,1806,35.1
1228,4708,Botswana,1806,33.6
1229,4709,Brazil,1806,32.0
1230,4711,Brunei,1806,29.2
1231,4712,Bulgaria,1806,36.06
1232,4713,Burkina Faso,1806,29.2
1233,4714,Burundi,1806,31.5
1234,4715,Cambodia,1806,35.0
1235,4716,Cameroon,1806,28.75
1236,4717,Canada,1806,39.01
1237,4718,Cape Verde,1806,33.8
1238,4720,Central African Republic,1806,30.0
1239,4721,Chad,1806,30.9
1240,4723,Chile,1806,32.0
1241,4724,China,1806,32.0
1242,4727,Colombia,1806,32.0
1243,4728,Comoros,1806,32.1
1244,4729,"Congo, Dem. Rep.",1806,31.6
1245,4730,"Congo, Rep.",1806,32.7
1246,4732,Costa Rica,1806,30.21
1247,4733,Cote d'Ivoire,1806,31.16
1248,4734,Croatia,1806,36.1
1249,4735,Cuba,1806,33.02
1250,4736,Cyprus,1806,38.5
1251,4737,Czech Republic,1806,34.95
1252,4739,Denmark,1806,43.78
1253,4740,Djibouti,1806,29.9
1254,4742,Dominican Republic,1806,29.9
1255,4744,Ecuador,1806,32.9
1256,4745,Egypt,1806,33.0
1257,4746,El Salvador,1806,28.7
1258,4747,Equatorial Guinea,1806,29.8
1259,4748,Eritrea,1806,30.2
1260,4750,Estonia,1806,34.12
1261,4751,Ethiopia,1806,29.7
1262,4754,Fiji,1806,26.1
1263,4755,Finland,1806,38.78
1264,4756,France,1806,35.0
1265,4757,French Guiana,1806,30.5
1266,4758,French Polynesia,1806,25.6
1267,4759,Gabon,1806,30.6
1268,4760,Gambia,1806,28.8
1269,4761,Georgia,1806,31.87
1270,4762,Germany,1806,38.37
1271,4763,Ghana,1806,28.0
1272,4765,Greece,1806,36.6
1273,4766,Greenland,1806,33.87
1274,4767,Grenada,1806,31.4
1275,4768,Guadeloupe,1806,27.66
1276,4769,Guam,1806,27.5
1277,4770,Guatemala,1806,25.8
1278,4772,Guinea,1806,29.56
1279,4773,Guinea-Bissau,1806,32.0
1280,4774,Guyana,1806,31.12
1281,4775,Haiti,1806,29.0
1282,4777,Honduras,1806,33.9
1283,4778,"Hong Kong, China",1806,34.9
1284,4779,Hungary,1806,36.0
1285,4780,Iceland,1806,45.82
1286,4781,India,1806,25.44
1287,4782,Indonesia,1806,30.0
1288,4783,Iran,1806,25.6
1289,4784,Iraq,1806,31.2
1290,4785,Ireland,1806,38.3
1291,4787,Israel,1806,32.0
1292,4788,Italy,1806,29.69
1293,4789,Jamaica,1806,34.2
1294,4790,Japan,1806,36.4
1295,4792,Jordan,1806,31.7
1296,4793,Kazakhstan,1806,26.2
1297,4794,Kenya,1806,25.5
1298,4795,Kiribati,1806,24.9
1299,4796,North Korea,1806,26.0
1300,4797,South Korea,1806,25.8
1301,4800,Kuwait,1806,26.0
1302,4801,Kyrgyz Republic,1806,23.94
1303,4802,Lao,1806,31.9
1304,4803,Latvia,1806,33.0
1305,4804,Lebanon,1806,29.7
1306,4805,Lesotho,1806,32.8
1307,4806,Liberia,1806,31.1
1308,4807,Libya,1806,33.1
1309,4809,Lithuania,1806,28.9
1310,4810,Luxembourg,1806,36.9
1311,4811,"Macao, China",1806,34.7
1312,4812,"Macedonia, FYR",1806,36.1
1313,4813,Madagascar,1806,30.5
1314,4814,Malawi,1806,30.3
1315,4815,Malaysia,1806,30.6
1316,4816,Maldives,1806,32.65
1317,4817,Mali,1806,26.41
1318,4818,Malta,1806,28.7
1319,4820,Martinique,1806,30.15
1320,4821,Mauritania,1806,32.0
1321,4822,Mauritius,1806,28.7
1322,4823,Mayotte,1806,32.5
1323,4824,Mexico,1806,26.9
1324,4825,"Micronesia, Fed. Sts.",1806,26.7
1325,4826,Moldova,1806,33.15
1326,4828,Mongolia,1806,31.8
1327,4829,Montenegro,1806,35.4
1328,4831,Morocco,1806,33.1
1329,4832,Mozambique,1806,30.28
1330,4833,Myanmar,1806,30.8
1331,4834,Namibia,1806,32.4
1332,4836,Nepal,1806,32.8
1333,4837,Netherlands,1806,39.86
1334,4838,Netherlands Antilles,1806,34.41
1335,4839,New Caledonia,1806,26.0
1336,4840,New Zealand,1806,34.05
1337,4842,Nicaragua,1806,25.4
1338,4843,Niger,1806,30.8
1339,4844,Nigeria,1806,30.4
1340,4849,Norway,1806,43.76
1341,4850,Oman,1806,32.3
1342,4851,Pakistan,1806,25.8
1343,4853,Panama,1806,32.9
1344,4854,Papua New Guinea,1806,31.5
1345,4855,Paraguay,1806,35.5
1346,4856,Peru,1806,35.7
1347,4857,Philippines,1806,30.9
1348,4859,Poland,1806,35.9
1349,4860,Portugal,1806,35.6
1350,4861,Puerto Rico,1806,30.43
1351,4862,Qatar,1806,30.8
1352,4863,Reunion,1806,33.0
1353,4864,Romania,1806,35.7
1354,4865,Russia,1806,29.57
1355,4866,Rwanda,1806,31.8
1356,4870,St. Lucia,1806,28.01
1357,4872,St. Vincent and the Grenadines,1806,25.99
1358,4874,Samoa,1806,25.4
1359,4876,Sao Tome and Principe,1806,31.0
1360,4877,Saudi Arabia,1806,32.1
1361,4878,Senegal,1806,25.2
1362,4879,Serbia,1806,35.5
1363,4882,Seychelles,1806,37.0
1364,4883,Sierra Leone,1806,25.1
1365,4884,Singapore,1806,29.1
1366,4885,Slovak Republic,1806,36.4
1367,4886,Slovenia,1806,36.6
1368,4887,Solomon Islands,1806,25.1
1369,4888,Somalia,1806,29.4
1370,4890,South Africa,1806,33.5
1371,4892,Spain,1806,29.5
1372,4893,Sri Lanka,1806,32.6
1373,4894,Sudan,1806,31.4
1374,4895,Suriname,1806,32.9
1375,4897,Swaziland,1806,32.3
1376,4898,Sweden,1806,36.17
1377,4899,Switzerland,1806,38.0
1378,4900,Syria,1806,31.1
1379,4901,Taiwan,1806,28.3
1380,4902,Tajikistan,1806,24.24
1381,4903,Tanzania,1806,32.2
1382,4904,Thailand,1806,30.4
1383,4905,Timor-Leste,1806,28.95
1384,4906,Togo,1806,31.3
1385,4908,Tonga,1806,28.2
1386,4910,Trinidad and Tobago,1806,32.9
1387,4911,Tunisia,1806,28.8
1388,4912,Turkey,1806,35.0
1389,4913,Turkmenistan,1806,24.0
1390,4916,Uganda,1806,25.3
1391,4917,Ukraine,1806,36.6
1392,4918,United Arab Emirates,1806,30.7
1393,4919,United Kingdom,1806,43.22
1394,4920,United States,1806,39.41
1395,4921,Uruguay,1806,32.9
1396,4923,Uzbekistan,1806,26.93
1397,4925,Vanuatu,1806,24.3
1398,4926,Venezuela,1806,32.2
1399,4927,West Bank and Gaza,1806,32.1
1400,4929,Western Sahara,1806,34.75
1401,4930,Vietnam,1806,32.0
1402,4931,Virgin Islands (U.S.),1806,33.4
1403,4934,Yemen,1806,23.39
1404,4936,Zambia,1806,32.6
1405,4937,Zimbabwe,1806,33.7
1406,4939,South Sudan,1806,26.67
1407,5461,Afghanistan,1807,28.14
1408,5463,Albania,1807,35.4
1409,5464,Algeria,1807,28.82
1410,5467,Angola,1807,26.98
1411,5469,Antigua and Barbuda,1807,33.54
1412,5470,Argentina,1807,33.2
1413,5471,Armenia,1807,34.0
1414,5472,Aruba,1807,34.42
1415,5473,Australia,1807,34.05
1416,5474,Austria,1807,34.4
1417,5475,Azerbaijan,1807,29.17
1418,5476,Bahamas,1807,35.18
1419,5477,Bahrain,1807,30.3
1420,5478,Bangladesh,1807,25.5
1421,5479,Barbados,1807,32.12
1422,5480,Belarus,1807,36.2
1423,5481,Belgium,1807,40.06
1424,5482,Belize,1807,26.5
1425,5483,Benin,1807,31.0
1426,5485,Bhutan,1807,28.8
1427,5486,Bolivia,1807,33.0
1428,5487,Bosnia and Herzegovina,1807,35.1
1429,5488,Botswana,1807,33.6
1430,5489,Brazil,1807,32.0
1431,5491,Brunei,1807,29.2
1432,5492,Bulgaria,1807,36.11
1433,5493,Burkina Faso,1807,29.2
1434,5494,Burundi,1807,31.5
1435,5495,Cambodia,1807,35.0
1436,5496,Cameroon,1807,28.75
1437,5497,Canada,1807,39.01
1438,5498,Cape Verde,1807,33.8
1439,5500,Central African Republic,1807,30.0
1440,5501,Chad,1807,30.9
1441,5503,Chile,1807,32.0
1442,5504,China,1807,32.0
1443,5507,Colombia,1807,32.0
1444,5508,Comoros,1807,32.1
1445,5509,"Congo, Dem. Rep.",1807,31.6
1446,5510,"Congo, Rep.",1807,32.7
1447,5512,Costa Rica,1807,30.21
1448,5513,Cote d'Ivoire,1807,31.16
1449,5514,Croatia,1807,36.1
1450,5515,Cuba,1807,33.18
1451,5516,Cyprus,1807,38.5
1452,5517,Czech Republic,1807,34.95
1453,5519,Denmark,1807,42.58
1454,5520,Djibouti,1807,29.9
1455,5522,Dominican Republic,1807,29.9
1456,5524,Ecuador,1807,32.9
1457,5525,Egypt,1807,33.0
1458,5526,El Salvador,1807,28.7
1459,5527,Equatorial Guinea,1807,29.8
1460,5528,Eritrea,1807,30.2
1461,5530,Estonia,1807,34.3
1462,5531,Ethiopia,1807,29.7
1463,5534,Fiji,1807,26.1
1464,5535,Finland,1807,36.6
1465,5536,France,1807,34.2
1466,5537,French Guiana,1807,30.5
1467,5538,French Polynesia,1807,25.6
1468,5539,Gabon,1807,30.6
1469,5540,Gambia,1807,28.8
1470,5541,Georgia,1807,31.87
1471,5542,Germany,1807,38.37
1472,5543,Ghana,1807,28.0
1473,5545,Greece,1807,36.6
1474,5546,Greenland,1807,33.87
1475,5547,Grenada,1807,31.4
1476,5548,Guadeloupe,1807,27.66
1477,5549,Guam,1807,27.5
1478,5550,Guatemala,1807,25.8
1479,5552,Guinea,1807,29.57
1480,5553,Guinea-Bissau,1807,32.0
1481,5554,Guyana,1807,31.12
1482,5555,Haiti,1807,29.0
1483,5557,Honduras,1807,33.9
1484,5558,"Hong Kong, China",1807,34.9
1485,5559,Hungary,1807,36.0
1486,5560,Iceland,1807,43.56
1487,5561,India,1807,25.44
1488,5562,Indonesia,1807,30.0
1489,5563,Iran,1807,25.6
1490,5564,Iraq,1807,31.2
1491,5565,Ireland,1807,38.3
1492,5567,Israel,1807,32.0
1493,5568,Italy,1807,29.69
1494,5569,Jamaica,1807,34.2
1495,5570,Japan,1807,36.4
1496,5572,Jordan,1807,31.7
1497,5573,Kazakhstan,1807,26.2
1498,5574,Kenya,1807,25.5
1499,5575,Kiribati,1807,24.9
1500,5576,North Korea,1807,26.0
1501,5577,South Korea,1807,25.8
1502,5580,Kuwait,1807,26.0
1503,5581,Kyrgyz Republic,1807,23.94
1504,5582,Lao,1807,31.9
1505,5583,Latvia,1807,33.0
1506,5584,Lebanon,1807,29.7
1507,5585,Lesotho,1807,32.8
1508,5586,Liberia,1807,31.1
1509,5587,Libya,1807,33.1
1510,5589,Lithuania,1807,28.9
1511,5590,Luxembourg,1807,36.9
1512,5591,"Macao, China",1807,34.7
1513,5592,"Macedonia, FYR",1807,36.1
1514,5593,Madagascar,1807,30.5
1515,5594,Malawi,1807,30.3
1516,5595,Malaysia,1807,30.6
1517,5596,Maldives,1807,32.65
1518,5597,Mali,1807,26.41
1519,5598,Malta,1807,28.7
1520,5600,Martinique,1807,30.15
1521,5601,Mauritania,1807,32.0
1522,5602,Mauritius,1807,28.7
1523,5603,Mayotte,1807,32.5
1524,5604,Mexico,1807,26.9
1525,5605,"Micronesia, Fed. Sts.",1807,26.7
1526,5606,Moldova,1807,33.15
1527,5608,Mongolia,1807,31.8
1528,5609,Montenegro,1807,35.4
1529,5611,Morocco,1807,33.1
1530,5612,Mozambique,1807,30.28
1531,5613,Myanmar,1807,30.8
1532,5614,Namibia,1807,32.4
1533,5616,Nepal,1807,32.8
1534,5617,Netherlands,1807,39.86
1535,5618,Netherlands Antilles,1807,34.41
1536,5619,New Caledonia,1807,26.0
1537,5620,New Zealand,1807,34.05
1538,5622,Nicaragua,1807,25.4
1539,5623,Niger,1807,30.8
1540,5624,Nigeria,1807,30.4
